Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-04-21,HP,Bilaspur,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,18235,95,18139,,2022-04-21 19:55:38.851126,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,284737,4115,280526,,19,1
2022-04-21,HP,Chamba,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,16109,171,15921,,2022-04-21 19:55:38.851155,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,284737,4115,280526,,19,2
2022-04-21,HP,Hamirpur,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,23332,329,22995,,2022-04-21 19:55:38.851157,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,284737,4115,280526,,19,1
2022-04-21,HP,Kangra,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,63766,1246,62485,,2022-04-21 19:55:38.851158,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,284737,4115,280526,,19,7
2022-04-21,HP,Kinnaur,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,4445,41,4404,,2022-04-21 19:55:38.851159,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,284737,4115,280526,,19,0
2022-04-21,HP,Kullu,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,11962,162,11797,,2022-04-21 19:55:38.851161,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,284737,4115,280526,,19,2
2022-04-21,HP,Lahaul and Spiti,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,3156,18,3138,,2022-04-21 19:55:38.851163,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,284737,4115,280526,,19,0
2022-04-21,HP,Mandi,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,38831,502,38325,,2022-04-21 19:55:38.851164,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,284737,4115,280526,,19,0
2022-04-21,HP,Shimla,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,35711,716,34987,,2022-04-21 19:55:38.851168,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,284737,4115,280526,,19,4
2022-04-21,HP,Sirmaur,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,19862,221,19640,,2022-04-21 19:55:38.851170,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,284737,4115,280526,,19,0
2022-04-21,HP,Solan,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,30624,335,30279,,2022-04-21 19:55:38.851171,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,284737,4115,280526,,19,0
2022-04-21,HP,Una,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,18704,279,18416,,2022-04-21 19:55:38.851172,2022-04-21 17:00:00+05:30,https://twitter.com/nhm_hp,,284737,4115,280526,,19,2
