Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-04-21,GJ,Ahmedabad,2022-04-22 07:26:05.322607,,,384671,3619,0,381002,6614594,2022-04-22 07:26:05.321662,2022-04-22 07:26:05.323149,,,1224052,10940,1213014,0,41304049
2022-04-21,GJ,Amreli,2022-04-22 07:26:05.322607,,,12903,105,0,12798,825914,2022-04-22 07:26:05.321662,2022-04-22 07:26:05.323149,,,1224052,10940,1213014,0,41304049
2022-04-21,GJ,Anand,2022-04-22 07:26:05.322607,,,15464,53,0,15408,816635,2022-04-22 07:26:05.321662,2022-04-22 07:26:05.323149,,,1224052,10940,1213014,0,41304049
2022-04-21,GJ,Aravalli,2022-04-22 07:26:05.322607,,,5743,81,0,5661,531535,2022-04-22 07:26:05.321662,2022-04-22 07:26:05.323149,,,1224052,10940,1213014,0,41304049
2022-04-21,GJ,Banaskantha,2022-04-22 07:26:05.322607,,,18333,166,0,18167,1236892,2022-04-22 07:26:05.321662,2022-04-22 07:26:05.323149,,,1224052,10940,1213014,0,41304049
2022-04-21,GJ,Bharuch,2022-04-22 07:26:05.322607,,,17285,152,0,17133,721311,2022-04-22 07:26:05.321662,2022-04-22 07:26:05.323149,,,1224052,10940,1213014,0,41304049
2022-04-21,GJ,Bhavnagar,2022-04-22 07:26:05.322607,,,29240,362,0,28877,1533878,2022-04-22 07:26:05.321662,2022-04-22 07:26:05.323149,,,1224052,10940,1213014,0,41304049
2022-04-21,GJ,Botad,2022-04-22 07:26:05.322607,,,2356,48,0,2308,340072,2022-04-22 07:26:05.321662,2022-04-22 07:26:05.323149,,,1224052,10940,1213014,0,41304049
2022-04-21,GJ,Chhota Udaipur,2022-04-22 07:26:05.322607,,,3756,38,0,3718,368623,2022-04-22 07:26:05.321662,2022-04-22 07:26:05.323149,,,1224052,10940,1213014,0,41304049
2022-04-21,GJ,Dahod,2022-04-22 07:26:05.322607,,,11299,46,0,11253,976611,2022-04-22 07:26:05.321662,2022-04-22 07:26:05.323149,,,1224052,10940,1213014,0,41304049
2022-04-21,GJ,Dang,2022-04-22 07:26:05.322607,,,1259,18,0,1240,112933,2022-04-22 07:26:05.321662,2022-04-22 07:26:05.323149,,,1224052,10940,1213014,0,41304049
2022-04-21,GJ,Devbhumi Dwarka,2022-04-22 07:26:05.322607,,,5182,89,0,5093,341944,2022-04-22 07:26:05.321662,2022-04-22 07:26:05.323149,,,1224052,10940,1213014,0,41304049
2022-04-21,GJ,Gandhinagar,2022-04-22 07:26:05.322607,,,35137,226,0,34907,1113293,2022-04-22 07:26:05.321662,2022-04-22 07:26:05.323149,,,1224052,10940,1213014,0,41304049
2022-04-21,GJ,Gir Somnath,2022-04-22 07:26:05.322607,,,9748,67,0,9678,509153,2022-04-22 07:26:05.321662,2022-04-22 07:26:05.323149,,,1224052,10940,1213014,0,41304049
2022-04-21,GJ,Jamnagar,2022-04-22 07:26:05.322607,,,41830,520,0,41306,1144712,2022-04-22 07:26:05.321662,2022-04-22 07:26:05.323149,,,1224052,10940,1213014,0,41304049
2022-04-21,GJ,Junagadh,2022-04-22 07:26:05.322607,,,22756,272,0,22484,1341918,2022-04-22 07:26:05.321662,2022-04-22 07:26:05.323149,,,1224052,10940,1213014,0,41304049
2022-04-21,GJ,Kutch,2022-04-22 07:26:05.322607,,,19013,146,0,18862,1084407,2022-04-22 07:26:05.321662,2022-04-22 07:26:05.323149,,,1224052,10940,1213014,0,41304049
