,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10034,9905,129,2022-04-21,TT,43049974,522062,42514479,2022-04-21 12:04:46.544256,833377052,2022-04-20 00:00:00,449114,1869684104,998860915,846187419,24635770,685541,340227,328606,16708,https://www.icmr.gov.in/,2380,56,1231,184932,1052978,372433,1610343,60,755,394,1209,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319652,2304887,14730,2022-04-21,TT,43049974,522062,42514479,2022-04-21 12:04:46.544256,833377052,2022-04-20 00:00:00,449114,1869684104,998860915,846187419,24635770,92661204,44543034,46150251,1967919,https://www.icmr.gov.in/,2380,56,1231,184932,1052978,372433,1610343,4129,114282,12043,130454,1,4,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64495,64199,296,2022-04-21,TT,43049974,522062,42514479,2022-04-21 12:04:46.544256,833377052,2022-04-20 00:00:00,449114,1869684104,998860915,846187419,24635770,1677279,902619,746928,27732,https://www.icmr.gov.in/,2380,56,1231,184932,1052978,372433,1610343,414,803,249,1466,0,2,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724204,716212,6639,2022-04-21,TT,43049974,522062,42514479,2022-04-21 12:04:46.544256,833377052,2022-04-20 00:00:00,449114,1869684104,998860915,846187419,24635770,44453654,23834520,20285744,333390,https://www.icmr.gov.in/,2380,56,1231,184932,1052978,372433,1610343,5461,6330,4090,15881,2,0,0,,,1332900000,Assam,34293000
4,Bihar,830512,818241,12256,2022-04-21,TT,43049974,522062,42514479,2022-04-21 12:04:46.544256,833377052,2022-04-20 00:00:00,449114,1869684104,998860915,846187419,24635770,127499683,69572498,56926257,1000928,https://www.icmr.gov.in/,2380,56,1231,184932,1052978,372433,1610343,34294,58366,6381,99041,3,2,0,,,1332900000,Bihar,119520000
5,Chandigarh,91970,90786,1165,2022-04-21,TT,43049974,522062,42514479,2022-04-21 12:04:46.544256,833377052,2022-04-20 00:00:00,449114,1869684104,998860915,846187419,24635770,2099667,1146727,919120,33820,https://www.icmr.gov.in/,2380,56,1231,184932,1052978,372433,1610343,564,1016,537,2117,3,5,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1152225,1138180,14034,2022-04-21,TT,43049974,522062,42514479,2022-04-21 12:04:46.544256,833377052,2022-04-20 00:00:00,449114,1869684104,998860915,846187419,24635770,38673855,20480856,17731976,461023,https://www.icmr.gov.in/,2380,56,1231,184932,1052978,372433,1610343,9627,11683,1715,23025,5,2,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-04-21,TT,43049974,522062,42514479,2022-04-21 12:04:46.544256,833377052,2022-04-20 00:00:00,449114,1869684104,998860915,846187419,24635770,1394492,774113,610288,10091,https://www.icmr.gov.in/,2380,56,1231,184932,1052978,372433,1610343,328,1370,57,1755,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1870692,1841890,26161,2022-04-21,TT,43049974,522062,42514479,2022-04-21 12:04:46.544256,833377052,2022-04-20 00:00:00,449114,1869684104,998860915,846187419,24635770,33021140,17902855,14520092,598193,https://www.icmr.gov.in/,2380,56,1231,184932,1052978,372433,1610343,3340,14342,7520,25202,1009,314,1,,,1332900000,Delhi,19814000
9,Goa,245372,241517,3832,2022-04-21,TT,43049974,522062,42514479,2022-04-21 12:04:46.544256,833377052,2022-04-20 00:00:00,449114,1869684104,998860915,846187419,24635770,2710794,1426644,1247096,37054,https://www.icmr.gov.in/,2380,56,1231,184932,1052978,372433,1610343,276,1781,354,2411,5,1,0,,,1332900000,Goa,1540000
