Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2022-03-31,BR,Araria,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,16116,140,15975,,2022-03-31 21:55:45.307410,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,830469,12256,818186,71923600
2022-03-31,BR,Arwal,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,8227,109,8118,,2022-03-31 21:55:45.307424,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,830469,12256,818186,71923600
2022-03-31,BR,Aurangabad,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,21282,79,21203,,2022-03-31 21:55:45.307426,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,830469,12256,818186,71923600
2022-03-31,BR,Banka,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,8768,113,8655,,2022-03-31 21:55:45.307427,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,830469,12256,818186,71923600
2022-03-31,BR,Begusarai,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,31419,563,30855,,2022-03-31 21:55:45.307428,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,830469,12256,818186,71923600
2022-03-31,BR,Bhagalpur,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,28976,362,28614,,2022-03-31 21:55:45.307429,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,830469,12256,818186,71923600
2022-03-31,BR,Bhojpur,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,11933,240,11693,,2022-03-31 21:55:45.307431,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,830469,12256,818186,71923600
2022-03-31,BR,Buxar,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,10383,219,10164,,2022-03-31 21:55:45.307432,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,830469,12256,818186,71923600
2022-03-31,BR,Darbhanga,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,13504,371,13133,,2022-03-31 21:55:45.307436,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,830469,12256,818186,71923600
2022-03-31,BR,Gaya,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,37182,373,36808,,2022-03-31 21:55:45.307437,2022-03-31 21:55:00+05:30,https://twitter.com/BiharHealthDept,,830469,12256,818186,71923600
