Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-06-04,HP,Bilaspur,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,18244,95,18144,,2022-06-04 19:55:38.359728,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,285120,4117,280905,,19,1
2022-06-04,HP,Chamba,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,16140,171,15965,,2022-06-04 19:55:38.359728,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,285120,4117,280905,,19,2
2022-06-04,HP,Hamirpur,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,23366,330,23029,,2022-06-04 19:55:38.359728,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,285120,4117,280905,,19,1
2022-06-04,HP,Kangra,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,63897,1246,62623,,2022-06-04 19:55:38.359728,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,285120,4117,280905,,19,7
2022-06-04,HP,Kinnaur,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,4454,41,4411,,2022-06-04 19:55:38.359728,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,285120,4117,280905,,19,0
2022-06-04,HP,Kullu,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,11971,162,11806,,2022-06-04 19:55:38.359728,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,285120,4117,280905,,19,2
2022-06-04,HP,Lahaul and Spiti,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,3163,18,3143,,2022-06-04 19:55:38.359728,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,285120,4117,280905,,19,0
2022-06-04,HP,Mandi,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,38856,502,38350,,2022-06-04 19:55:38.359728,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,285120,4117,280905,,19,0
2022-06-04,HP,Shimla,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,35776,716,35032,,2022-06-04 19:55:38.359728,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,285120,4117,280905,,19,4
2022-06-04,HP,Sirmaur,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,19868,221,19647,,2022-06-04 19:55:38.359728,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,285120,4117,280905,,19,0
2022-06-04,HP,Solan,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,30661,336,30318,,2022-06-04 19:55:38.359728,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,285120,4117,280905,,19,0
2022-06-04,HP,Una,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,18724,279,18437,,2022-06-04 19:55:38.359728,2022-06-04 17:00:00+05:30,https://twitter.com/nhm_hp,,285120,4117,280905,,19,2
