,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
0,2021-11-11,MZ,631,0,732,0,1014,2000,0,3522.0,16.0,3809.0,,2887.0,10397.0,Aizawl,,,,,92,737,0,,,,,424.0,4237.0,404054,,,,,,,,316294,246156,2021-11-12 05:14:33.920995,1192000,,,,127548,456,121254,,716112,528800
1,2021-11-11,MZ,631,0,732,0,1014,2000,0,3522.0,16.0,3809.0,,2887.0,10397.0,Champhai,,,,,32,171,0,,,,,145.0,1283.0,125370,,,,,,,,74334,56821,2021-11-12 05:14:33.920995,1192000,,,,127548,456,121254,,716112,528800
2,2021-11-11,MZ,631,0,732,0,1014,2000,0,3522.0,16.0,3809.0,,2887.0,10397.0,Hnahthial,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-12 05:14:33.920995,1192000,,,,127548,456,121254,,716112,528800
3,2021-11-11,MZ,631,0,732,0,1014,2000,0,3522.0,16.0,3809.0,,2887.0,10397.0,Khawzawl,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-12 05:14:33.920995,1192000,,,,127548,456,121254,,716112,528800
4,2021-11-11,MZ,631,0,732,0,1014,2000,0,3522.0,16.0,3809.0,,2887.0,10397.0,Kolasib,,,,,89,329,0,,,,,308.0,1419.0,83054,,,,,,,,50898,34959,2021-11-12 05:14:33.920995,1192000,,,,127548,456,121254,,716112,528800
5,2021-11-11,MZ,631,0,732,0,1014,2000,0,3522.0,16.0,3809.0,,2887.0,10397.0,Lawngtlai,,,,,791,448,0,,,,,1180.0,1503.0,117444,,,,,,,,58031,27654,2021-11-12 05:14:33.920995,1192000,,,,127548,456,121254,,716112,528800
6,2021-11-11,MZ,631,0,732,0,1014,2000,0,3522.0,16.0,3809.0,,2887.0,10397.0,Lunglei,,,,,6,26,0,,,,,405.0,477.0,154094,,,,,,,,95570,75477,2021-11-12 05:14:33.920995,1192000,,,,127548,456,121254,,716112,528800
7,2021-11-11,MZ,631,0,732,0,1014,2000,0,3522.0,16.0,3809.0,,2887.0,10397.0,Mamit,,,,,0,8,0,,,,,177.0,376.0,85757,,,,,,,,44158,29978,2021-11-12 05:14:33.920995,1192000,,,,127548,456,121254,,716112,528800
8,2021-11-11,MZ,631,0,732,0,1014,2000,0,3522.0,16.0,3809.0,,2887.0,10397.0,Saiha,,,,,2,210,0,,,,,229.0,660.0,56366,,,,,,,,34858,20916,2021-11-12 05:14:33.920995,1192000,,,,127548,456,121254,,716112,528800
9,2021-11-11,MZ,631,0,732,0,1014,2000,0,3522.0,16.0,3809.0,,2887.0,10397.0,Saitual,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-12 05:14:33.920995,1192000,,,,127548,456,121254,,716112,528800
10,2021-11-11,MZ,631,0,732,0,1014,2000,0,3522.0,16.0,3809.0,,2887.0,10397.0,Serchhip,,,,,2,71,0,,,,,19.0,442.0,64875,,,,,,,,41969,36839,2021-11-12 05:14:33.920995,1192000,,,,127548,456,121254,,716112,528800
11,2021-11-11,MZ,631,0,732,0,1014,2000,0,3522.0,16.0,3809.0,,2887.0,10397.0,Unknown,631.0,0.0,732.0,,0,0,0,3522.0,16.0,3809.0,,0.0,0.0,0,,,,127548.0,456.0,121254.0,,0,0,2021-11-12 05:14:33.920995,1192000,,,,127548,456,121254,,716112,528800
