Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Devbhumi Dwarka,0,0,0,1054,662,7868,0,4175,82,4093,241235,519724,341661,752484,2021-11-12 05:51:33.092654,,,4175,82,4093,243615,519724,341661,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,861385.0,8530
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Gandhinagar,0,0,2,1275,363438,234306,0,20758,205,20549,835938,816032,515344,1387478,2021-11-12 05:51:33.092654,,,20759,205,20551,839161,1179107,742471,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,1921578.0,597744
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Gir Somnath,1,0,0,687,574,8083,0,8570,67,8500,380708,849843,387451,1217477,2021-11-12 05:51:33.092654,,,8572,67,8501,382524,849843,387451,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,1237294.0,8657
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Jamnagar,0,0,0,1162,471201,296430,0,34982,478,34496,890183,645763,394379,2159130,2021-11-12 05:51:33.092654,,,34983,478,34501,892819,1116550,686723,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,1803273.0,767631
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Junagadh,2,0,0,1754,252662,184050,0,20531,272,20246,820164,1067703,692696,2742291,2021-11-12 05:51:33.092654,,,20539,272,20254,824278,1320035,856643,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,2176678.0,436712
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Kutch,0,0,0,1074,1331,14715,0,12635,145,12486,828521,1419401,740973,2090313,2021-11-12 05:51:33.092654,,,12637,145,12488,830766,1419401,740973,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,2160374.0,16046
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Kheda,1,0,0,1250,1317,20157,0,10439,48,10391,637928,1464381,994302,2298934,2021-11-12 05:51:33.092654,,,10440,48,10391,640787,1464381,994302,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,2458683.0,21474
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Mahisagar,0,0,0,857,4,4046,0,8194,72,8122,391521,815646,501796,994624,2021-11-12 05:51:33.092654,,,8194,72,8122,394305,815646,501796,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,1317442.0,4050
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Mehsana,0,0,0,2339,944,7165,0,24420,177,24242,697729,1411389,920251,2027727,2021-11-12 05:51:33.092654,,,24420,177,24242,703715,1411389,920251,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,2331640.0,8109
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Morbi,1,0,0,896,775,4328,0,6502,87,6415,379826,679201,330811,960329,2021-11-12 05:51:33.092654,,,6505,87,6415,382026,679201,330811,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,1010012.0,5103
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Narmada,0,0,0,277,61,2839,0,5955,15,5940,275458,413676,304771,590379,2021-11-12 05:51:33.092654,,,5955,15,5940,275959,413676,304771,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,718447.0,2900
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Navsari,1,0,0,1208,358,8072,0,7221,24,7191,448346,950646,694894,1330711,2021-11-12 05:51:33.092654,,,7223,24,7195,451240,950646,694894,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,1645540.0,8430
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Panchmahal,0,0,0,2360,384,16508,0,11770,70,11700,562375,1113144,699865,2388267,2021-11-12 05:51:33.092654,,,11770,70,11700,566516,1113144,699865,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,1813009.0,16892
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Patan,0,0,0,1203,475,10156,0,11624,129,11495,474450,854327,599085,1342746,2021-11-12 05:51:33.092654,,,11624,129,11495,476983,854327,599085,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,1453412.0,10631
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Porbandar,0,0,0,210,299,2551,0,3486,19,3467,248499,420685,271335,586062,2021-11-12 05:51:33.092654,,,3486,19,3467,249335,420685,271335,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,692020.0,2850
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Rajkot,3,0,0,2815,1153537,706811,0,57984,725,57249,2078391,1086403,630719,3157676,2021-11-12 05:51:33.092654,,,57991,725,57254,2083665,2238925,1328320,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,3567245.0,1860348
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Sabarkantha,0,0,0,998,607,10054,0,9318,157,9159,496592,1004280,665574,2427346,2021-11-12 05:51:33.092654,,,9320,157,9160,498995,1004280,665574,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,1669854.0,10661
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Surat,7,0,5,8568,3642580,2136092,0,143901,1956,141917,6492128,1172776,577935,4996391,2021-11-12 05:51:33.092654,,,143914,1956,141937,6511961,4813405,2698141,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,7511546.0,5778672
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Surendranagar,1,0,0,1243,2497,15385,0,8121,136,7985,541115,1128588,805739,1755873,2021-11-12 05:51:33.092654,,,8123,136,7985,544654,1128588,805739,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,1934327.0,17882
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Tapi,0,0,0,624,303,3088,0,4441,24,4417,255104,529741,329583,806489,2021-11-12 05:51:33.092654,,,4442,24,4417,256600,529741,329583,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,859324.0,3391
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Vadodara,6,0,10,3986,1509874,1228613,0,78205,788,77357,1962186,1111362,828601,3639775,2021-11-12 05:51:33.092654,,,78219,788,77377,1971787,2620588,2046281,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,4666869.0,2738487
2021-11-11,GJ,40,0,21,55390,35190,429216,0,826608.1428571428,10087.0,816299.0,31195733.0,44992418.0,28366834.0,Valsad,2,0,1,2061,1060,12538,0,6426,54,6339,516311,1239337,774443,1703068,2021-11-12 05:51:33.092654,,,6436,54,6350,520882,1239337,774443,2021-11-12 05:51:33.091984,67936000,2021-11-12 05:51:33.093023,,,826704,10087,816383,31323773,44992418,28366834,73359252.0,464406.0,73359252.0,2013780.0,13598
