Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-11-11,JH,Bokaro,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Chatra,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Deoghar,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Dhanbad,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Dumka,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,East Singhbhum,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Garhwa,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Giridih,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Godda,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Gumla,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Hazaribagh,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Jamtara,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Khunti,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Koderma,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Latehar,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Lohardaga,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Pakur,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Palamu,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Ramgarh,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Ranchi,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Sahibganj,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Saraikela-Kharsawan,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Simdega,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,West Singhbhum,,,,,,,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
2021-11-11,JH,Unknown,,,,348948,5138,343660,,2021-11-11 05:41:12.415731,,,,348948,5138,343660,
