Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-11-11,WB,Alipurduar,,,,15634,102,15489,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Bankura,,,,36505,275,36042,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Birbhum,,,,41329,288,40891,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Cooch Behar,,,,29393,97,29177,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Dakshin Dinajpur,,,,18106,172,17740,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Darjeeling,,,,57380,544,56578,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Hooghly,,,,86890,1000,85271,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Howrah,,,,99392,1528,97224,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Jalpaiguri,,,,42095,580,41393,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Jhargram,,,,12199,27,12113,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Kalimpong,,,,7069,54,6980,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Kolkata,,,,324635,5184,317324,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Malda,,,,33501,187,33223,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Murshidabad,,,,34042,329,33662,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Nadia,,,,73682,866,72442,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,North 24 Parganas,,,,330643,4868,324403,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Other State,,,,66,3,63,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Paschim Bardhaman,,,,57972,356,57410,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Paschim Medinipur,,,,53795,508,53060,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Purba Bardhaman,,,,42217,200,41801,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Purba Medinipur,,,,63198,397,62680,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Purulia,,,,19436,114,19303,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,South 24 Parganas,,,,101596,1349,99617,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Uttar Dinajpur,,,,19957,239,19634,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
2021-11-11,WB,Unknown,,,,0,0,0,,2021-11-11 05:41:12.415731,,,,1600732,19267,1573520,
