TT|2022-03-28 07:55:10.732138|GetSource|ERR|File Not Found
TT|2022-03-28 09:55:09.959535|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-28 09:55:23.653338|ExtractFromHTML|OK|COMPLETED
TT|2022-03-28 09:57:05.542328|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-28 11:55:10.801164|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-28 11:55:23.747778|ExtractFromHTML|OK|COMPLETED
TT|2022-03-28 11:56:04.179579|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-28 11:56:16.383035|ExtractFromHTML|OK|COMPLETED
TT|2022-03-28 14:29:14.401568|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-28 14:29:32.855606|ExtractFromHTML|OK|COMPLETED
TT|2022-03-28 17:13:14.057594|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-28 17:15:41.312030|ExtractFromHTML|OK|COMPLETED
TT|2022-03-28 18:18:32.740799|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-28 18:18:44.403930|ExtractFromHTML|OK|COMPLETED
TT|2022-03-28 19:55:12.656944|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-28 19:55:34.477876|ExtractFromHTML|OK|COMPLETED
TT|2022-03-28 20:55:10.466233|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-28 20:55:28.010053|ExtractFromHTML|OK|COMPLETED
TT|2022-03-28 21:55:10.769409|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-28 21:55:33.799442|ExtractFromHTML|OK|COMPLETED
TT|2022-03-28 22:15:49.863538|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-28 22:16:11.811760|ExtractFromHTML|OK|COMPLETED
TT|2022-03-28 22:20:16.856110|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-28 22:20:35.050107|ExtractFromHTML|OK|COMPLETED
TT|2022-03-28 22:55:10.166014|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-28 22:55:25.519686|ExtractFromHTML|OK|COMPLETED
TT|2022-03-28 23:55:09.822054|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-28 23:55:29.663898|ExtractFromHTML|OK|COMPLETED
TT|2022-03-29 07:55:10.069986|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
