"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","1","40698","2","40325","5","0","368","0"
"","2","Ballari","6","115628","1","113814","48","0","1764","2"
"","3","Belagavi","7","100204","4","99173","25","0","1004","2"
"","4","Bengaluru Rural","2","79365","5","78440","18","0","907","0"
"","5","Bengaluru urban","932","1811138","902","1788105","6062","1","16970","1"
"","6","Bidar","1","29833","1","29401","8","0","420","4"
"","7","Chamarajanagara","0","43619","0","43083","1","0","524","11"
"","8","Chikkaballapura","1","55633","0","55169","3","0","460","1"
"","9","Chikkamagaluru","0","57281","0","56869","5","0","407","0"
"","10","Chitradurga","0","46388","0","46149","0","0","239","0"
"","11","Dakshina 
Kannada","15","135929","11","133995","82","0","1842","10"
"","12","Davanagere","1","57558","2","56930","5","0","623","0"
"","13","Dharwada","19","84224","2","82790","43","0","1384","7"
"","14","Gadag","1","30587","0","30250","1","0","336","0"
"","15","Hassana","4","143917","4","142590","18","0","1307","2"
"","16","Haveri","3","26859","3","26183","7","0","669","0"
"","17","Kalaburagi","4","76657","5","75757","18","0","882","0"
"","18","Kodagu","0","49264","0","48911","0","0","352","1"
"","19","Kolara","7","63081","3","62400","16","0","665","0"
"","20","Koppala","0","41285","0","40747","0","0","538","0"
"","21  Mandya","","0","101504","3","100787","6","0","711","0"
"","22  Mysuru","","16","229845","19","227228","57","0","2560","0"
"","23","Raichuru","2","45466","2","45097","5","0","364","0"
"","24","Ramanagara","1","29833","3","29480","6","0","347","0"
"","25","Shivamogga","2","83385","0","82235","20","0","1129","1"
"","26","Tumakuru","4","159912","2","158679","15","0","1218","0"
"","27","Udupi","1","95733","10","95174","13","0","546","0"
"","28","Uttara Kannada","6","71240","0","70413","18","0","809","0"
"","29","Vijayapura","0","41019","0","40498","0","0","521","0"
"","30","Yadagiri","1","29969","0","29756","1","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","1037","3977090","984","3930461","6506","1","40081","42"
"*
               
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 08-07-2022 
Page 5 of 9","","","","","","","","","",""
