,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-06-30,HP,Bilaspur,,,,18274,95,18162,,2022-07-01 11:55:26.143745,,,,286157,4141,281466,,0,0
1,2022-06-30,HP,Chamba,,,,16206,173,15988,,2022-07-01 11:55:26.143745,,,,286157,4141,281466,,0,0
2,2022-06-30,HP,Hamirpur,,,,23440,330,23069,,2022-07-01 11:55:26.143745,,,,286157,4141,281466,,0,0
3,2022-06-30,HP,Kangra,,,,64306,1248,62855,,2022-07-01 11:55:26.143745,,,,286157,4141,281466,,0,0
4,2022-06-30,HP,Kinnaur,,,,4486,41,4425,,2022-07-01 11:55:26.143745,,,,286157,4141,281466,,0,0
5,2022-06-30,HP,Kullu,,,,11993,162,11817,,2022-07-01 11:55:26.143745,,,,286157,4141,281466,,0,0
6,2022-06-30,HP,Lahaul and Spiti,,,,3202,18,3160,,2022-07-01 11:55:26.143745,,,,286157,4141,281466,,0,0
7,2022-06-30,HP,Mandi,,,,38976,502,38407,,2022-07-01 11:55:26.143745,,,,286157,4141,281466,,0,0
8,2022-06-30,HP,Shimla,,,,35877,717,35100,,2022-07-01 11:55:26.143745,,,,286157,4141,281466,,0,0
9,2022-06-30,HP,Sirmaur,,,,19917,221,19665,,2022-07-01 11:55:26.143745,,,,286157,4141,281466,,0,0
10,2022-06-30,HP,Solan,,,,30737,336,30370,,2022-07-01 11:55:26.143745,,,,286157,4141,281466,,0,0
11,2022-06-30,HP,Una,,,,18743,279,18448,,2022-07-01 11:55:26.143745,,,,286157,4141,281466,,0,0
12,2022-06-30,HP,Unknown,,,,0,19,0,,2022-07-01 11:55:26.143745,,,,286157,4141,281466,,0,0
