,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10751,10622,129,2023-03-22,TT,44698118,530813,44160279,2023-03-22 12:00:03.413021,920548685,2023-03-21 00:00:00,103831,2206494162,1027389924,951929568,227174670,991263,347616,353284,290363,https://www.icmr.gov.in/,1134,5,662,3624,2544,794,6962,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339113,2324365,14733,2023-03-22,TT,44698118,530813,44160279,2023-03-22 12:00:03.413021,920548685,2023-03-21 00:00:00,103831,2206494162,1027389924,951929568,227174670,110956604,44704146,47578646,18673812,https://www.icmr.gov.in/,1134,5,662,3624,2544,794,6962,13,8,2,23,5,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66595,296,2023-03-22,TT,44698118,530813,44160279,2023-03-22 12:00:03.413021,920548685,2023-03-21 00:00:00,103831,2206494162,1027389924,951929568,227174670,1924582,961348,821819,141415,https://www.icmr.gov.in/,1134,5,662,3624,2544,794,6962,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746101,738065,8035,2023-03-22,TT,44698118,530813,44160279,2023-03-22 12:00:03.413021,920548685,2023-03-21 00:00:00,103831,2206494162,1027389924,951929568,227174670,50334253,24812966,22149362,3371925,https://www.icmr.gov.in/,1134,5,662,3624,2544,794,6962,8,168,119,295,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851434,839124,12303,2023-03-22,TT,44698118,530813,44160279,2023-03-22 12:00:03.413021,920548685,2023-03-21 00:00:00,103831,2206494162,1027389924,951929568,227174670,157273413,73482806,67907260,15883347,https://www.icmr.gov.in/,1134,5,662,3624,2544,794,6962,96,403,189,688,2,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,99398,98193,1182,2023-03-22,TT,44698118,530813,44160279,2023-03-22 12:00:03.413021,920548685,2023-03-21 00:00:00,103831,2206494162,1027389924,951929568,227174670,2289228,1185551,989577,114100,https://www.icmr.gov.in/,1134,5,662,3624,2544,794,6962,8,106,0,114,4,2,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177814,1163660,14147,2023-03-22,TT,44698118,530813,44160279,2023-03-22 12:00:03.413021,920548685,2023-03-21 00:00:00,103831,2206494162,1027389924,951929568,227174670,49167532,21267661,20343662,7556209,https://www.icmr.gov.in/,1134,5,662,3624,2544,794,6962,2,5,4,11,2,2,1,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-03-22,TT,44698118,530813,44160279,2023-03-22 12:00:03.413021,920548685,2023-03-21 00:00:00,103831,2206494162,1027389924,951929568,227174670,1579730,782336,636947,160447,https://www.icmr.gov.in/,1134,5,662,3624,2544,794,6962,2,6,6,14,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2008087,1981293,26524,2023-03-22,TT,44698118,530813,44160279,2023-03-22 12:00:03.413021,920548685,2023-03-21 00:00:00,103831,2206494162,1027389924,951929568,227174670,37403899,18296173,15716116,3391610,https://www.icmr.gov.in/,1134,5,662,3624,2544,794,6962,16,47,43,106,83,21,1,,,1332900000,Delhi,19814000
9,Goa,259321,255183,4013,2023-03-22,TT,44698118,530813,44160279,2023-03-22 12:00:03.413021,920548685,2023-03-21 00:00:00,103831,2206494162,1027389924,951929568,227174670,2874372,1440035,1295719,138618,https://www.icmr.gov.in/,1134,5,662,3624,2544,794,6962,0,0,0,0,24,8,0,,,1332900000,Goa,1540000
10,Gujarat,1279010,1267046,11048,2023-03-22,TT,44698118,530813,44160279,2023-03-22 12:00:03.413021,920548685,2023-03-21 00:00:00,103831,2206494162,1027389924,951929568,227174670,128096685,54397203,54031118,19668364,https://www.icmr.gov.in/,1134,5,662,3624,2544,794,6962,42,110,839,991,176,69,1,,,1332900000,Gujarat,67936000
11,Haryana,1056920,1046102,10714,2023-03-22,TT,44698118,530813,44160279,2023-03-22 12:00:03.413021,920548685,2023-03-21 00:00:00,103831,2206494162,1027389924,951929568,227174670,45519360,23679026,19841351,1998983,https://www.icmr.gov.in/,1134,5,662,3624,2544,794,6962,108,502,470,1080,31,17,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,313102,308694,4215,2023-03-22,TT,44698118,530813,44160279,2023-03-22 12:00:03.413021,920548685,2023-03-21 00:00:00,103831,2206494162,1027389924,951929568,227174670,15323919,6646516,6327769,2349634,https://www.icmr.gov.in/,1134,5,662,3624,2544,794,6962,6,36,146,188,87,62,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,479589,474736,4785,2023-03-22,TT,44698118,530813,44160279,2023-03-22 12:00:03.413021,920548685,2023-03-21 00:00:00,103831,2206494162,1027389924,951929568,227174670,24782078,11372568,11768099,1641411,https://www.icmr.gov.in/,1134,5,662,3624,2544,794,6962,2,2,2,6,7,3,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,442599,437247,5332,2023-03-22,TT,44698118,530813,44160279,2023-03-22 12:00:03.413021,920548685,2023-03-21 00:00:00,103831,2206494162,1027389924,951929568,227174670,43864713,23968234,17855693,2040786,https://www.icmr.gov.in/,1134,5,662,3624,2544,794,6962,106,209,149,464,4,0,0,,,1332900000,Jharkhand,37403000
